Stages	CYR61	HSPA6	RGS1	BTG2	ATF3	ETV3	PTGS2	EGR4	EGR1	DUSP1	CDKN1A	TRIB1	NR4A3	DUSP5	EGR2	NPAS4	NR4A1	FOS	JUNB	FOSB	PPP1R15A	SIK1	GPR183	NEDD9	SPRY2
Stage_6	4.60844	5.17075	3.65527	6.19878	4.43059	7.00558	4.1685	5.57857	5.94417	7.15788	4.82798	7.45884	6.68699	4.28331	4.62329	4.82445	5.27489	4.50085	7.05904	5.57116	8.108	6.21414	4.5469	6.8261	10.2677
Stage_6	4.5625	4.96852	4.64324	5.84754	4.89344	6.95799	4.30941	5.46043	6.17488	7.18794	4.34172	8.18035	6.51552	4.39454	4.81953	4.41657	5.00011	4.71957	6.71127	6.0264	8.267	6.41653	5.22643	6.92402	10.6054
Stage_6	4.70385	5.25622	3.94419	7.1562	4.7776	7.58616	3.86749	6.05224	6.8707	6.82898	5.02754	6.94052	5.28157	5.55624	4.89272	5.67459	5.26169	4.66913	6.91312	5.47454	7.32235	6.20126	4.30662	7.13287	8.67302
Stage_6	5.12226	4.92209	3.91386	6.92573	4.45667	7.71951	3.76019	5.47098	5.90114	6.70489	4.80574	7.07454	5.51074	4.95024	4.6231	5.02835	4.99961	4.7287	6.49301	5.36269	7.78158	6.17863	4.14948	7.24581	9.23667
Stage_6	4.36725	5.08836	4.31611	5.51711	4.65941	8.03503	4.10616	5.50491	5.64082	6.75374	4.9661	8.30225	6.38521	4.11901	4.90517	4.69178	5.14396	4.16688	6.85745	5.33282	7.81031	6.35883	4.27962	7.74452	9.92493
Stage_6	4.38887	5.39918	4.1516	5.27579	4.53858	8.06265	3.89038	5.71599	6.00158	6.8162	5.05626	8.50721	6.53298	4.38456	4.77512	4.60415	5.09664	4.26011	6.81728	5.38152	8.20583	6.4214	4.45384	7.30368	10.0499
Stage_6	4.49943	4.90447	4.11686	6.16902	4.76929	7.95852	4.62168	5.06561	5.38649	6.98587	5.03734	8.18622	6.14218	4.2199	4.79091	4.64868	5.58554	4.38742	6.54006	5.57965	8.1201	6.48643	4.32682	8.44097	10.4354
Stage_6	4.22061	5.33524	3.78039	5.97859	4.43898	7.85097	4.49125	5.22776	5.86314	7.23465	4.98367	7.67707	6.98904	4.57298	4.66795	4.43827	5.15263	4.42124	6.41086	5.34247	8.34781	6.46564	4.45834	7.81376	10.4441
Stage_6	4.25911	5.32413	3.69718	5.70494	3.81367	7.52703	4.04455	4.93587	5.1792	7.19512	4.69595	7.74136	6.28368	4.286	4.69163	4.75316	5.0378	4.30797	6.23043	5.08163	8.5256	6.05259	4.18503	6.21288	10.223
Stage_6	4.32131	5.61621	4.27814	6.34307	4.79472	7.27771	4.11239	5.63045	6.11256	8.36291	4.72175	8.25205	6.89036	4.29671	4.87825	4.52627	5.2528	4.26198	6.07658	5.62843	8.15491	5.92678	4.4463	6.34096	10.2598
Stage_6	4.42577	5.40056	4.61487	7.25732	5.0208	7.37947	4.57408	5.99301	6.26957	7.08803	5.53027	9.16465	4.82316	6.37339	4.91798	4.36476	5.22135	4.38382	5.8302	5.48271	6.39708	6.72088	4.88169	5.89807	10.7366
Stage_6	4.39105	5.22071	3.57769	5.86451	4.1049	8.12819	4.42005	5.10943	5.17034	7.51429	5.24532	7.856	6.93284	4.56023	4.45793	4.20333	5.03932	4.15424	5.76929	5.26651	8.4823	5.96776	3.8508	8.08939	10.1498
Stage_6	4.22113	5.21247	3.73703	5.72095	4.81135	7.50524	4.19098	5.97156	5.90696	7.00425	4.36788	7.66884	6.41395	4.39557	4.62106	4.4608	5.29939	4.35615	6.89876	5.46486	8.25325	6.09687	4.27125	7.91133	10.476
Stage_6	4.70918	5.82784	3.97917	6.68781	4.28658	7.92608	3.88597	5.89511	6.50467	6.47243	5.15252	7.71031	8.40102	6.48459	5.3676	4.37506	5.31522	5.13006	6.53053	5.48959	7.2808	5.92063	5.03641	5.48107	10.3698
Stage_6	5.08122	5.39159	3.87119	5.9066	4.30963	7.79239	4.04945	6.25579	7.08548	6.77629	5.50758	7.87404	8.14787	6.19752	4.87128	4.38017	5.22485	5.53613	6.73449	5.13261	7.84159	6.22976	4.44734	6.04484	10.1452
Stage_6	4.52724	4.81261	4.42137	5.98717	5.36091	7.2311	4.68611	5.56187	5.74953	7.3703	4.42799	9.01704	6.56719	4.45478	4.89707	4.71892	5.31254	4.71311	7.60212	5.38505	8.28592	6.43991	4.29843	6.52525	10.5978
Stage_6	4.5235	5.17377	4.69901	5.33734	5.3293	7.53508	4.01466	5.82242	5.99419	7.02512	4.74961	8.18823	7.68542	5.06972	5.11944	4.50901	5.83497	4.45483	6.85716	5.57648	8.45331	6.61202	4.85592	5.90755	10.4109
Stage_6	4.24199	5.39469	3.82783	6.44498	4.13957	7.447	3.72651	5.20678	5.49718	6.69301	4.83859	7.5381	4.69614	5.24507	4.62734	4.69454	5.37984	5.10108	6.61118	5.6179	8.39556	6.93918	4.48378	5.96911	8.61959
Stage_6	4.15338	5.06558	4.65763	6.37326	4.38003	7.12596	4.06054	5.56958	6.29341	6.72786	5.02666	7.91225	4.75825	5.23592	4.53454	4.58938	5.37718	5.31187	6.72067	5.53963	8.08526	6.95176	4.82316	6.33008	9.26719
Stage_6	4.55752	5.32889	4.187	6.90484	4.40952	7.37784	4.1151	5.44965	6.17155	6.85352	4.72677	7.39251	6.77232	4.60782	4.88131	4.69236	5.46751	5.03289	6.93046	5.37188	7.91025	6.08133	4.6306	7.2586	10.5752
Stage_6	4.85348	5.26994	3.7031	6.35032	4.35987	7.68113	4.06145	5.65255	6.68563	6.7553	4.6112	8.0876	7.09821	4.89785	4.62452	4.6226	5.6405	5.23644	6.47984	5.25444	8.00926	6.01468	4.40152	7.33674	10.6031
Stage_6	4.57689	6.0518	4.23274	5.6186	5.45464	6.81814	4.28299	5.74801	6.52197	7.07553	5.59697	8.79086	6.65725	5.00315	5.47322	5.25702	6.1562	4.93207	7.14642	5.28604	7.34211	6.17458	5.55006	6.78751	10.3126
Stage_6	4.35048	5.10488	4.20633	5.54033	4.77263	7.34722	4.23053	5.69455	6.85259	7.54543	4.79073	8.68135	7.4674	4.90009	4.8368	4.35491	5.93225	4.47695	7.04791	5.71881	8.0167	6.72526	4.72235	6.94502	10.1728
Stage_6	4.57611	4.97195	3.71208	5.52697	3.98101	7.70172	4.02478	5.20619	5.31769	6.7844	5.05741	7.06538	7.0296	4.58701	4.82963	4.42769	4.95944	4.13324	6.26905	5.4045	8.51895	5.97754	3.90608	6.79144	9.96275
Stage_6	4.53636	5.49287	4.05292	5.85585	4.40844	7.46596	4.33821	5.39581	5.80314	6.1205	4.53687	7.43323	6.70874	4.23717	4.97167	4.6907	5.16595	4.40253	6.39373	5.55765	8.24676	5.83796	4.25803	6.426	10.3243
Stage_6	4.69135	5.78227	4.60634	6.4556	4.05241	7.53805	3.65784	5.74146	6.93751	6.59162	5.09963	6.91318	5.39936	5.8827	4.93521	4.95422	4.90041	4.93355	6.32326	5.54604	7.44444	5.474	4.10839	7.0019	9.07166
Stage_6	4.75021	5.57733	5.05805	7.40312	4.48338	7.43942	4.21617	6.94609	7.64563	6.96043	4.37587	7.71703	5.35265	5.59805	5.15193	4.49529	5.5007	5.5988	6.59981	5.2822	7.22328	5.35716	4.9681	6.73566	9.66362
Stage_6	4.71794	5.30764	3.80416	6.11567	4.3908	7.70148	3.93768	5.62057	5.35068	6.83643	5.009	8.36171	6.32318	4.30266	4.60534	4.28914	5.01675	4.33581	5.81569	5.10888	8.45455	5.80503	3.98365	7.09242	9.47704
Stage_6	4.52157	5.38426	4.06419	5.84914	4.57033	7.72751	3.94067	5.66982	5.99832	6.80343	4.51827	9.11684	6.94071	4.32317	4.65049	4.47958	5.22044	4.51532	6.13912	5.66024	8.26235	6.45736	4.67751	6.56449	9.89514
Stage_6	4.2077	5.65416	4.24953	6.33148	4.62512	7.77929	4.3572	5.72268	6.25161	7.21678	4.61015	8.50363	6.79709	4.61362	4.89391	4.32737	5.39668	4.36608	6.77656	5.41988	8.11208	6.34593	4.36949	7.62271	10.3454
Stage_6	4.16841	5.14277	4.41887	5.77218	4.66408	7.6592	4.50196	5.89987	6.39617	6.84983	4.73781	8.16885	6.83978	4.61665	4.73081	4.51924	5.66804	4.29722	6.32578	5.50382	8.66431	6.35859	4.3101	6.79824	10.5034
Stage_6	4.5419	5.90415	3.78625	6.14457	4.80425	7.16295	4.25639	6.02374	5.97663	7.53701	5.13873	8.12543	6.91454	4.51606	5.00131	4.75713	5.43589	4.34731	6.89982	5.52595	7.60187	6.29658	4.87026	7.07408	10.7199
Stage_6	4.34623	5.47199	3.50147	5.67673	4.16072	7.09904	4.17845	5.88984	5.95692	6.78069	5.02147	7.80248	6.81911	4.51575	5.02749	4.787	5.53389	4.49892	6.49265	5.62705	8.33487	6.22884	4.66208	7.06285	9.71548
Stage_6	4.62159	5.44318	4.19124	7.08602	4.74244	7.31851	4.11974	5.93276	7.12271	6.80272	5.54622	7.85866	7.29323	4.78049	4.75021	4.38112	5.4427	4.7769	7.05266	5.60565	8.25854	6.42288	5.4803	6.8312	10.0031
Stage_6	4.60392	5.44477	4.21538	7.56396	4.1273	7.19353	3.79681	5.19652	6.56156	7.03842	4.95712	7.3579	5.73111	4.57039	4.92628	4.73024	5.07267	4.93582	6.66999	5.33077	8.0379	6.49383	5.03003	7.14066	10.3265
Stage_6	4.4228	5.77904	3.62556	7.585	4.82792	6.95997	3.97226	6.00861	7.03278	6.53908	5.45812	8.71384	4.55117	6.51528	4.65685	4.7701	5.12597	4.71965	6.92269	5.89381	6.99674	7.1446	4.51818	5.97497	10.9587
Stage_6	4.50738	5.43459	3.68752	7.04672	4.16627	7.37006	3.67288	5.52548	7.28169	6.6493	5.26834	8.94276	4.48349	5.1346	4.6433	4.56403	5.18962	5.14699	6.8719	5.26381	6.83919	6.89025	4.23948	5.96138	10.8191
Stage_6	4.55148	5.49071	4.02394	6.07535	4.79855	7.4639	4.53058	6.1143	6.25803	7.47255	4.93071	8.39956	6.37849	4.98094	4.64952	4.23544	5.54041	4.59034	7.03356	5.53264	7.34008	6.46193	4.66607	8.83804	10.5974
Stage_6	4.31725	5.49234	3.7589	6.35428	4.27062	6.97736	3.96337	5.52957	5.7962	7.48882	5.06785	8.25047	7.09679	4.59081	4.77294	4.72735	5.4367	4.80218	6.42476	5.63511	8.32917	6.6418	4.27503	8.73773	10.2159
Stage_6	4.79885	5.94331	4.19424	6.64287	4.71805	6.93906	4.2999	6.13092	7.60402	6.83073	5.82595	7.54874	8.95686	6.61521	5.39033	4.32605	5.44567	5.25317	7.36917	5.76705	7.54813	6.81364	5.3295	6.71225	10.2818
Stage_6	4.58626	5.61132	3.5381	6.90502	3.93706	7.33764	4.00872	6.15902	6.84596	7.55736	5.53258	8.05802	9.14413	6.76914	5.56995	4.44863	5.58365	5.12374	6.71592	5.32888	7.13857	5.65185	4.64285	6.35525	10.25
Stage_6	4.34647	5.19644	4.1449	5.84215	4.81167	7.39466	4.03362	5.95948	6.63248	7.03322	4.88129	9.29116	7.91801	4.55567	4.85744	4.9025	5.3843	4.63659	6.42501	5.58394	8.27147	6.49959	4.08253	6.74919	10.8158
Stage_6	4.46847	5.58533	3.59619	6.07324	4.44702	7.14197	3.73752	5.72644	7.2551	6.88303	5.04901	9.32547	7.77237	4.73886	5.11978	4.82946	5.58481	4.88715	6.76157	5.76991	8.13339	6.92089	4.30217	7.02661	10.4461
Stage_6	4.55227	5.74759	3.97496	6.29019	5.28145	7.12759	4.00435	5.87596	6.47516	7.077	5.08853	8.51169	6.79778	4.95947	4.71645	4.82133	5.60093	4.62585	6.91168	5.89921	7.89144	6.34623	4.80616	6.77837	10.7757
Stage_6	4.5616	5.46993	3.91357	6.31615	4.20555	6.84444	4.14212	6.03546	5.89265	6.69029	5.34387	7.93816	6.94652	4.46087	4.87587	4.77404	5.64222	4.7043	6.97909	5.59192	7.68812	6.15773	4.49883	6.88773	9.89828
Stage_6	4.38113	5.66688	3.91077	6.38591	4.20492	7.80102	4.15127	6.11984	7.06837	7.33606	5.70978	9.0225	7.3595	4.61725	4.68486	4.29932	5.43604	4.66175	6.57834	5.35824	8.00908	6.24763	4.34881	7.70006	10.1446
Stage_6	4.38921	5.66625	3.65047	5.60413	4.41764	7.27443	3.98372	5.79451	6.82134	7.15773	5.18223	9.14715	7.30886	4.77669	4.82888	4.92409	5.6269	4.72766	6.82889	5.46221	7.69419	6.18963	4.42467	7.86149	9.91035
Stage_6	4.65336	6.16521	4.57637	6.90248	4.97896	6.89713	3.89758	6.23304	6.41046	6.41787	6.2102	8.34656	5.03314	4.50337	4.68804	4.4539	5.14432	5.11517	5.82854	5.51779	7.18723	5.88074	4.62368	6.32305	10.1691
Stage_6	4.38471	5.98388	3.95771	7.03761	3.99602	7.17362	3.75314	5.81069	5.76865	6.49471	5.51945	8.413	4.45336	4.72808	4.93614	4.78286	5.24395	4.99029	6.68941	5.50537	7.3097	6.3955	4.71469	5.33693	9.48186
Stage_6	4.39268	4.95772	4.55707	5.91879	4.88147	7.53785	4.6174	6.02584	6.62662	6.90412	5.45095	8.46004	7.47017	4.62328	4.73158	4.97849	5.86836	4.70953	7.21155	5.55391	8.14049	6.39425	5.25194	7.77363	10.5104
Stage_6	4.33395	5.9046	3.54103	6.16171	4.09005	7.23783	3.84169	4.73106	6.42832	7.51107	5.20024	8.34844	8.11284	4.81059	4.71895	4.62369	5.50768	4.87046	6.49804	5.67866	8.21547	6.21371	4.06387	8.28594	10.4304
Stage_6	4.65894	5.69729	4.22106	5.66243	5.09494	7.48075	4.55597	5.83212	6.07484	7.20994	4.51605	8.42007	6.92993	4.95788	5.10301	4.60758	5.76372	4.73319	7.14483	5.63717	8.21458	6.66665	4.33087	8.47144	10.6306
Stage_6	4.354	5.70283	3.55229	6.42967	4.02289	7.29756	4.20862	5.76697	5.66515	7.51823	5.09827	8.11113	7.04632	4.45796	4.79227	4.69644	5.56505	4.60993	6.67898	5.34275	8.22045	6.26057	4.3349	8.61727	10.1403
Stage_6	4.4279	6.14048	3.84987	5.14214	4.69855	7.66542	4.11043	5.88557	8.04291	7.03009	5.36649	9.45267	7.89513	4.7921	4.84067	4.78567	5.57453	4.81238	6.79018	5.48297	8.35214	6.42873	4.5362	6.96954	10.5765
Stage_6	4.51928	5.70064	3.47967	6.42398	4.40159	7.07611	4.01925	6.17852	6.63856	7.28073	4.88029	8.56658	7.64203	4.40339	4.76252	4.84512	5.20175	4.72383	7.07677	5.38939	8.16817	6.56641	4.34872	7.89388	9.25453
Stage_6	4.48058	5.20233	4.06354	6.33069	4.80425	7.29888	4.05393	5.96288	6.23893	6.60828	4.7993	7.98072	7.08865	4.41752	4.79467	4.40159	5.62864	4.69349	6.0474	5.63604	8.28288	6.35923	4.90564	6.57586	10.4013
Stage_6	4.31931	5.74348	3.48789	5.80518	4.31945	7.29975	4.01924	5.76687	5.81698	7.00342	5.24383	8.08564	7.21752	4.38887	5.0123	4.86245	5.43435	4.52251	6.94116	5.70529	8.4387	6.10131	4.50143	7.15766	9.98212
Stage_6	4.50925	5.39718	3.98165	7.04364	4.18368	7.15931	3.87268	6.69554	8.71406	6.93408	4.89724	7.40497	5.73384	7.01645	6.18948	7.64998	4.92092	5.53492	6.66985	5.4899	7.6329	6.73737	4.23037	7.77148	9.53182
Stage_6	4.41865	5.63394	3.82927	6.81599	4.31391	7.19893	3.75377	6.06883	8.46409	7.12262	5.7262	7.65388	5.96995	6.37555	6.25302	8.19738	5.02017	5.39684	6.24414	5.40579	8.08196	6.23062	4.20176	7.18646	8.7717
Stage_6	4.63654	5.37973	3.66058	6.65808	4.4075	7.52958	3.81037	6.05594	5.80705	7.07994	5.18039	8.52934	7.48164	4.26632	4.6911	4.35818	5.0922	4.56784	6.44305	5.63278	7.70012	6.91759	4.42641	8.31153	9.44756
Stage_6	5.20128	5.54946	3.9799	6.51663	4.0752	7.28199	3.59057	5.41938	6.20289	7.07154	4.79616	8.7868	7.87457	4.30461	4.91655	4.4922	5.34239	4.54221	6.57731	5.26525	7.79292	6.71816	4.22654	8.36582	9.25551
Stage_6	4.71488	5.81927	4.25306	6.25773	4.77648	7.10596	4.6146	5.97903	6.8631	7.12366	4.95957	8.64667	7.58494	5.3398	4.6993	4.45517	5.80842	4.62851	6.61135	5.3304	7.8192	6.52429	4.44715	8.1676	10.9007
Stage_6	4.45316	5.66212	3.77753	6.18924	4.38448	7.49011	4.13538	5.87966	6.78231	7.17418	5.54362	8.36635	6.92678	4.40995	4.77959	4.53661	5.26233	4.4805	6.26177	5.4904	8.18997	6.42054	4.05126	8.24074	10.4143
Stage_6	4.82729	5.87372	4.6534	6.84275	4.65743	6.87442	4.40178	6.29856	6.39771	8.07088	5.68671	7.81298	6.71252	5.15345	4.97625	5.22162	5.79649	5.63989	7.86364	5.79681	7.19423	6.3867	4.97601	7.85673	9.86562
Stage_6	4.96176	6.15845	4.57734	7.04482	5.04915	7.14702	4.68613	6.13637	6.27784	8.51091	5.71506	8.02267	6.95306	5.44743	5.27486	4.82033	5.85448	5.61849	6.98183	5.77416	7.40188	6.4647	5.1	7.25448	9.52555
Stage_6	4.78805	5.54147	5.27217	7.39333	4.39036	6.3423	4.00081	5.98205	6.90939	7.79843	6.12814	7.17423	6.56468	4.87635	5.14634	4.98489	5.77387	5.93632	6.66556	6.11463	7.49959	6.31427	4.77916	7.22987	10.0042
Stage_6	5.07401	5.16192	5.63189	7.82227	4.4632	6.58798	4.5103	5.40868	5.86292	8.08319	6.49476	7.59005	6.38598	5.59826	4.9629	4.37999	5.4029	5.66071	7.47124	5.76916	7.14664	6.22787	5.49674	7.24247	10.7203
Stage_6	4.72217	5.6386	6.49042	7.41966	5.2288	6.64067	4.10993	5.8444	5.97367	7.77771	5.60616	8.89093	4.61792	6.5584	4.84688	4.42295	5.53065	6.4618	7.61909	5.77638	6.71207	7.22385	4.60648	6.61021	10.6951
Stage_6	4.83677	5.82591	5.72996	7.58308	4.50971	6.29924	4.4123	6.22493	5.39783	8.56268	5.53641	8.81153	4.64604	6.79611	4.71069	4.64508	5.40615	5.76016	6.94795	5.62425	5.84024	7.27582	4.81634	6.89765	10.807
Stage_6	4.68956	5.89914	4.42103	6.39136	4.43614	6.48034	4.72925	6.01199	5.8829	8.6669	5.49496	7.97413	7.09904	4.80816	4.87839	4.3685	5.769	5.37625	6.77143	5.75559	7.54125	6.58294	4.29159	8.88898	10.0338
Stage_6	4.45854	5.82551	4.60769	6.98231	4.48653	6.75989	5.27481	6.1416	5.96688	8.79908	5.84665	8.07548	7.45638	5.03146	4.97439	4.76127	5.72212	5.57043	7.91364	5.73666	7.26977	6.18437	4.77509	8.12114	10.3457
Stage_6	5.44374	6.16129	5.60688	8.07737	4.88852	5.94018	4.33342	6.10577	7.86884	8.20879	7.64667	8.48319	7.72598	5.6576	5.37034	4.79787	5.40133	7.18148	6.37141	5.77759	6.62278	5.88488	4.72671	7.10219	10.0806
Stage_6	5.20231	5.46883	6.30981	7.43498	5.7919	5.94754	5.35577	7.21454	6.49645	8.91666	7.03668	7.63179	7.84001	6.65494	5.93296	4.70326	5.49549	5.78291	6.82808	5.47172	6.75451	6.06834	5.92708	7.16573	9.99688
Stage_6	4.71138	5.05587	4.37903	6.47417	4.12595	7.05233	4.30639	5.453	6.68709	7.81164	5.29894	8.23941	7.48237	4.58426	5.21387	4.72438	5.65574	5.66855	6.59481	5.30636	8.47136	6.22588	4.27069	6.67412	9.63733
Stage_6	4.84008	6.48882	4.3393	6.79733	4.86521	7.14063	4.30908	6.13128	7.06865	8.06018	5.86385	8.8367	7.42215	4.83144	4.87607	4.67453	5.46527	5.53936	7.09501	5.42959	8.14489	5.71978	4.4076	6.40806	10.029
Stage_6	4.60561	6.03791	4.89143	7.13743	4.29481	6.7262	4.31596	6.11581	6.9021	8.00919	6.19267	7.76346	7.39968	5.366	5.16903	4.75302	5.72422	5.56364	6.80473	5.81176	7.75111	6.41015	4.28811	7.01365	9.91236
Stage_6	4.4133	5.78002	4.72003	6.72801	4.20693	6.71641	4.36786	5.73706	5.70833	8.97061	6.19167	7.60774	6.98678	4.80009	4.82729	4.64825	5.66512	6.03356	7.0361	5.52585	7.6305	5.94751	3.93368	7.09442	10.4999
Stage_6	4.92161	5.67275	4.42067	7.06099	4.09126	7.03841	4.64098	5.77991	7.72541	8.12572	5.43494	8.76228	7.54233	4.80599	4.97231	4.78739	5.58214	5.75738	6.76404	5.51637	8.30522	6.78711	4.37283	7.71548	10.2352
Stage_6	4.8511	5.80419	4.80217	6.91357	4.61175	6.48598	4.80374	5.9082	7.86395	7.98817	5.16751	8.54477	7.82233	5.14469	5.05462	5.14806	5.72892	5.86911	7.20846	5.76745	7.14789	6.5743	4.63903	8.17042	10.2019
Stage_6	4.64301	5.57436	5.71359	7.47679	5.06297	6.13636	4.41441	6.64512	5.6621	8.9575	6.79053	7.73271	5.2208	5.02461	5.24941	4.51757	5.32995	6.6685	6.62514	6.14386	7.34054	6.79617	5.23577	6.33835	9.37369
Stage_6	4.80571	5.67156	5.75095	6.84558	4.49739	5.44526	4.30201	6.18673	4.88203	9.00347	6.56276	7.76388	5.20321	5.10195	4.69798	4.42291	4.97093	6.41349	7.0785	5.14645	7.21115	6.12241	4.80769	5.83081	9.36313
Stage_6	4.70129	6.08608	4.19959	6.80029	4.33946	6.8852	4.47341	5.91137	6.65177	7.77556	5.3084	8.16538	7.53229	4.84521	4.87017	4.79861	5.57296	5.6207	6.41639	5.58078	8.01969	6.22984	4.00298	7.86497	10.2571
Stage_6	4.73777	6.49675	4.44603	6.81555	4.77443	6.61241	4.38597	6.16806	6.56528	8.04352	5.05415	7.55125	7.57128	4.77334	4.81187	4.9896	5.52212	5.94717	6.47232	5.98355	7.63252	6.42549	4.7467	7.97158	10.4219
Stage_6	4.39603	6.02607	4.18465	6.46222	4.24144	7.36504	4.52117	5.96539	5.88932	7.99858	5.26015	8.19081	6.86612	4.71328	4.72177	4.52581	5.59657	5.45743	6.61566	5.52263	7.83944	6.17088	4.15718	8.65714	10.3051
Stage_6	4.70404	5.80183	4.46288	7.18737	4.24726	5.6334	4.49994	6.33777	5.60137	8.98109	5.92762	7.82348	6.44143	4.75381	4.89253	4.44753	5.49332	4.86505	6.81069	5.66485	6.82781	5.79774	4.55879	8.14498	10.3595
Stage_6	4.73642	6.12401	4.33954	6.39706	4.48257	7.10557	4.43794	5.53514	7.72871	7.91508	5.06299	8.63555	7.76837	5.0571	4.96147	4.70031	5.65422	5.72832	6.58749	5.46527	8.01164	6.62023	4.02481	8.06981	10.1982
Stage_6	5.23706	6.52311	4.98893	7.36754	4.85737	6.72738	5.1859	6.5917	6.30292	8.70986	6.2388	8.0031	6.55333	5.11245	5.01257	4.6944	5.4351	5.68772	7.20508	5.5625	6.05874	6.29758	4.98755	7.33672	9.81905
Stage_6	4.79707	6.10901	4.49884	6.73023	4.47957	7.21365	4.27118	5.70558	6.95016	8.05159	5.42933	8.00664	6.94399	4.85413	4.95256	5.07294	5.59725	5.70349	6.44637	5.49277	8.19483	6.24267	4.26567	6.97941	9.77368
Stage_6	4.69902	5.89274	4.74918	6.93027	4.59651	6.95406	4.31351	6.04406	6.59864	7.29804	5.24792	8.09789	6.69784	5.0481	5.15804	4.97166	5.8056	5.74662	7.3289	6.11876	7.96185	6.37715	5.1502	6.65308	9.92172
Stage_6	5.77816	5.26413	6.45004	7.30622	4.62687	7.08321	4.21666	5.82771	8.05626	8.48701	5.43516	6.76733	5.3028	4.99789	5.29761	5.09727	5.55345	6.72773	7.38708	6.02721	7.24348	5.85775	5.40769	6.60965	9.63852
Stage_6	5.07195	5.55466	6.15679	7.66562	4.2947	6.33446	4.13054	6.38205	7.73066	8.52995	5.54023	7.3577	5.71414	5.9097	5.3889	5.01676	5.59815	6.67436	7.26831	5.67998	6.47367	5.96657	5.12596	6.99906	9.62425
Stage_6	6.04439	5.90419	5.91416	6.97847	4.22832	7.10115	3.77176	5.54862	7.32888	8.26715	5.44667	8.25512	7.28615	4.63997	4.88486	4.72726	5.63963	6.55629	6.48928	5.57702	7.59153	5.93086	4.83555	7.74148	9.50674
Stage_6	5.46278	4.99463	4.76343	6.77685	4.59278	7.42018	4.12723	5.61184	6.88039	8.00701	6.42241	8.82618	7.90836	4.85813	4.98453	4.41683	5.86525	5.90103	7.03805	5.83861	8.35725	6.67453	4.50033	7.35264	9.15257
Stage_6	4.68622	6.1175	4.57544	6.64168	4.45084	7.00425	4.5674	5.22668	6.67783	8.44092	5.0446	8.0405	7.32751	5.01324	4.54572	4.44988	5.61781	5.51231	6.77534	5.82502	8.19554	6.69418	4.11538	8.01588	10.2018
Stage_6	4.62975	5.7801	4.41663	7.07373	3.96408	6.54423	4.91764	6.0763	5.94464	8.82625	5.44809	7.87694	7.21	4.96266	4.68822	4.76403	5.5181	5.66701	6.76377	5.50654	7.17467	5.98705	4.34575	8.86987	10.5565
Stage_6	5.21624	5.49844	4.42867	6.20292	4.84149	7.43536	4.47975	5.52834	6.60315	7.41369	5.28154	7.51893	5.73605	4.36252	4.80042	4.54006	5.53172	4.91614	6.44159	5.01732	7.31187	6.2774	4.14614	6.45958	9.10803
Stage_6	5.28242	5.25528	4.7595	5.92576	4.72269	6.42194	4.69278	5.32418	6.68961	7.20759	5.46151	7.65214	5.9269	4.51427	5.7077	4.64674	6.02917	5.46729	6.72423	5.75453	7.06199	6.28652	4.78451	6.77545	9.39953
Stage_6	6.19571	5.0143	4.99891	7.40149	4.68344	6.52966	4.24129	5.54588	6.73838	7.35457	4.779	6.86876	6.66819	4.79816	5.06378	4.47095	5.61542	5.88592	6.63253	5.17834	7.14475	6.69887	4.74297	6.70625	9.38402
Stage_6	6.89024	5.39747	5.0792	7.63937	4.62422	7.2784	4.06207	5.36069	6.83734	7.92361	5.06715	6.79543	5.62451	5.36863	4.76661	4.65106	5.7216	6.69665	6.95183	5.39539	8.04681	7.34453	4.81635	6.86116	9.79433
Stage_6	5.71829	5.07659	4.98828	7.17254	5.3661	7.17781	4.04347	4.85493	6.96678	7.8782	4.41551	8.19762	4.86241	6.27173	4.69655	4.21229	5.47746	5.21626	7.36384	5.21746	6.09664	7.09086	4.73607	6.16054	10.2028
Stage_6	5.38802	5.59347	5.29963	6.73049	4.96764	6.8507	4.0343	5.07754	6.98599	7.09457	5.0556	8.5015	4.67707	6.18179	4.87301	4.21643	5.93017	5.63748	7.24669	5.78136	6.60529	6.74541	4.71711	5.82782	10.677
Stage_6	5.34563	5.72824	4.49743	6.31605	4.67503	6.96385	4.67116	4.91629	6.06694	7.46785	4.90697	7.54385	5.85173	4.53342	4.79243	4.5676	5.71514	5.16399	7.11709	5.18683	6.85901	6.77376	4.4969	7.76123	9.94368
Stage_6	5.2158	5.43364	4.40584	6.58046	4.52968	7.24847	4.12102	4.83345	6.19835	7.50116	5.16793	7.63907	6.58437	4.66845	4.92414	4.4736	5.4085	4.90105	6.53856	5.29774	7.40126	6.43561	4.03851	7.90801	9.47417
Stage_6	5.94417	5.03553	4.93071	6.97092	4.75047	6.58516	4.86104	5.34466	8.14828	8.27328	5.6259	7.61254	7.85146	6.30243	5.12229	4.65305	5.59553	6.44686	6.64382	5.13102	6.44994	6.30707	4.80119	6.79259	10.0331
Stage_6	5.98767	5.54624	5.20181	6.78358	4.5845	6.36881	4.28734	5.37222	7.9183	8.12595	5.65889	7.06807	7.93718	6.06594	4.96057	4.17707	5.89443	6.21508	6.82312	5.57752	6.90125	6.7597	4.72923	6.49051	10.09
